email_type,subcategory,subject,body,source
Safe Email,referral_genuine,Nice Catching Up at the Conference,"It was great catching up at the conference last week. As mentioned, I'll be sending a referral your way for a patient who could benefit from your practice's expertise, more details to follow through the portal.",synthetic_llm_batch17
Safe Email,referral_genuine,Referral Packet Uploaded,The referral packet for our shared patient has been uploaded to the secure system as usual. Let me know if you run into any access issues on your end.,synthetic_llm_batch17
Safe Email,referral_genuine,Second Opinion Referral - Routine,"Referring a patient who requested a second opinion, nothing unusual about the case. Chart history is available through the secure portal whenever you're ready to review.",synthetic_llm_batch17
Safe Email,referral_genuine,Quick Update Before Your Visit With Our Patient,"Quick update before your visit with our shared patient tomorrow, everything has been stable since their last appointment and no new concerns have come up.",synthetic_llm_batch17
Safe Email,referral_genuine,Care Plan Finalized,The care plan for our shared patient has been finalized after this week's review. I'll make sure the updated documentation is in the portal before your next visit with them.,synthetic_llm_batch17
Safe Email,referral_genuine,Appreciate the Detailed Notes,"Appreciate the detailed notes you sent over on the referral, it made scheduling and prep much easier on our end. Looking forward to seeing the patient next week.",synthetic_llm_batch17
Safe Email,referral_genuine,Handoff Complete,This confirms the patient handoff between our practices is now complete. All records were transferred through the secure system and everything appears to be in order.,synthetic_llm_batch17
Safe Email,referral_genuine,Coordinating Care for Our Patient,Reaching out to coordinate care for a patient we both see. I'll send over my most recent notes through the portal so we're aligned on next steps before their upcoming visit.,synthetic_llm_batch17
Safe Email,referral_genuine,"Referral Received, Thank You","Just confirming the referral was received on our end, thank you for sending it along so promptly. We'll be in touch once the patient is scheduled.",synthetic_llm_batch17
Safe Email,referral_genuine,Routine Follow-Up After Referral,"This is a routine follow-up after last month's referral, just wanted to check that everything went smoothly on your end and see if there's anything further needed from our office.",synthetic_llm_batch17
Safe Email,referral_genuine,Sharing Updated Chart Ahead of Visit,"Sharing an updated chart ahead of the patient's visit with your office next week, nothing major has changed since the last note but wanted to keep you current.",synthetic_llm_batch17
Safe Email,referral_genuine,Thanks for Taking This Referral,"Thanks for being willing to take this referral on short notice, the patient really needed a specialist opinion and your office came through. Records are in the portal whenever convenient.",synthetic_llm_batch17
Safe Email,referral_genuine,Case Coordination Note From Insurance,This is a routine case coordination note confirming the member's referral to your practice has been processed. No action is required from your office at this time.,synthetic_llm_batch17
Safe Email,referral_genuine,Following Up After Discharge,"Following up after the patient's discharge last week, everything has been going well per their last check-in. Full discharge summary is available in the portal as always.",synthetic_llm_batch17
Safe Email,referral_genuine,Great to Partner With Your Practice,"Great to be partnering with your practice on this patient's care, the coordination so far has been smooth. I'll keep sending updates through the secure system as things progress.",synthetic_llm_batch17
Safe Email,referral_genuine,Referral Update - No Changes Needed,"Just a short update on the referral from earlier this month, no changes are needed at this time and the patient's next visit is already scheduled with your office.",synthetic_llm_batch17
Safe Email,referral_genuine,Chart Access Granted,This confirms chart access has been granted for the referred patient through our shared provider system. You should be able to view the full history whenever needed.,synthetic_llm_batch17
Safe Email,referral_genuine,Thanks for the Quick Response on the Consult,"Thanks for getting back to us so quickly on the consult request, really helped move things along for the patient. We'll follow up with any additional notes through the portal.",synthetic_llm_batch17
Safe Email,referral_genuine,Patient Doing Well Post-Referral,"Wanted to let you know the patient you referred is doing well and follow-up care is on track. No concerns to flag at this point, will keep you posted as needed.",synthetic_llm_batch17
Safe Email,referral_genuine,Referral Note From Front Desk,"Hi, this is the front desk confirming we received the referral note for your patient and have them scheduled for next Wednesday. Let us know if the timing needs to change.",synthetic_llm_batch17
Safe Email,referral_genuine,Coordination Call Recap,"Recapping our coordination call from earlier, we agreed to proceed with the referral as discussed and I'll send the relevant chart excerpt through the secure system shortly.",synthetic_llm_batch17
Safe Email,referral_genuine,Consult Request Acknowledged,"Acknowledging receipt of the consult request sent this morning, we'll have a response for you by the end of the week once our specialist has reviewed the case.",synthetic_llm_batch17
Safe Email,referral_genuine,Shared Patient Update From Pharmacy,This is a routine update from the pharmacy regarding a shared patient's medication reconciliation following their recent referral. Everything has been processed without issue.,synthetic_llm_batch17
Safe Email,referral_genuine,Referral Closing the Loop,"Just closing the loop on the referral from a few weeks back, the patient's follow-up went well and no further coordination is needed at this time. Thanks for your help on this one.",synthetic_llm_batch17
Safe Email,referral_genuine,Appreciate the Smooth Handoff,"Really appreciated how smooth the handoff was for our shared patient, made the transition much easier for everyone involved. Looking forward to more collaboration ahead.",synthetic_llm_batch17
Safe Email,referral_genuine,Insurance Case Manager Check-In,"This is a routine check-in from the case manager assigned to a member recently referred to your practice. No action needed, just confirming everything is on track.",synthetic_llm_batch17
Safe Email,referral_genuine,Notes From Today's Shared Visit,"Sharing a brief note from today's visit with our shared patient, everything went as expected and I'll have a fuller summary in the portal by tomorrow.",synthetic_llm_batch17
Safe Email,referral_genuine,Referral Wrap-Up,"Wrapping up the referral from last month, the patient's case has been resolved successfully and no further follow-up is required from either practice at this point.",synthetic_llm_batch17
