email_type,subcategory,subject,body,source
Phishing Email,ehr_login_alert,Re-enroll your fingerprint for mobile chart access,Your fingerprint enrollment for mobile chart access expired after the last app update. Re-enroll here to keep using Touch ID for quick sign-in: hxxp://cedarpoint-biometric-app.net,synthetic_llm_batch2
Phishing Email,ehr_login_alert,Register for the New Secure Message Center,We're rolling out a new encrypted message center for clinical communications. All staff need to register using their existing credentials before the old system is decommissioned on the 30th. hxxp://beaconridge-securemsg-register.net Clinical Systems Team,synthetic_llm_batch2
Phishing Email,ehr_login_alert,Inactive Account Flagged for Review,"Our records show your account has had no login activity in 45 days. Per policy, inactive accounts are flagged for review and may be deactivated. If you still need access, please verify your account within 5 business days to prevent deactivation. hxxp://pharmnet-account-review.org Compliance Office",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Reauthorize the provider app after your phone update,"Hi, if you updated your phone's OS recently you'll need to reauthorize the provider app or it may stop syncing claims. Quick link here: hxxp://summit-app-reauth.net Let me know if you run into issues. Denise",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Calendar Sync Permission Expired,Your calendar sync permission for the scheduling system has expired and needs to be re-granted to keep your shift calendar updated. hxxp://cascade-calendar-sync.net/grant This is an automated notice.,synthetic_llm_batch2
Phishing Email,ehr_login_alert,Two accounts found under your name - quick merge needed,"Looks like the system created a duplicate account for you after last month's software update. To merge them and keep your history intact, please verify your login through the link below sometime this week. hxxp://willowcreek-merge-accounts.com No rush, just don't want you to lose access to old notes. Thanks!",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Reminder: Complete Your Security Awareness Login Check,"As part of this quarter's security awareness initiative, all staff are asked to complete a one-time login verification to confirm your account is protected against the phishing techniques discussed in last week's training. This should take less than a minute. hxxp://harborview-security-check.net/verify IT Security Team",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Action Required Before March 1: New Cloud Login Setup,"Pinecrest Rehabilitation Center is transitioning to a new cloud-hosted records system starting March 1st. To ensure uninterrupted access to patient charts and therapy notes, every user must complete initial login setup on the new platform before that date. Instructions and the setup link are below. If you have questions about the transition, please reach out to your department lead. hxxp://newcloud-pinecrest-setup.com EHR Vendor Support",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Password expires in 2 hours,Your patient portal admin password expires in 2 hours. Reset now to avoid being locked out: hxxp://valleywomens-pwreset.net,synthetic_llm_batch2
Phishing Email,ehr_login_alert,New device sign-in detected,"We noticed a sign-in to your account from a device we haven't seen before, from what appears to be a different city than usual. If this was you, no action is needed. If not, please reply to this email right away so we can look into it. Systems Administrator",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Please Complete the Attached Verification Form,"Following a recent internal audit, all radiology staff are asked to complete the attached account verification form and return it to this address by Thursday. Incomplete forms may result in a temporary hold on portal access. Verification_Form_Radiology.pdf Portal Support Team",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Updated Session Policy Requires Account Confirmation,"In accordance with our updated data security policy, session timeout settings have been shortened across all clinical systems. As part of this rollout, we ask that all users confirm their account details one final time to ensure the new policy applies correctly to your profile. This is a one-time step. hxxp://cedarpoint-policy-confirm.org Compliance & Security Office",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Got you unlocked - just click to confirm,"Hey, saw your account got locked after a few bad password attempts. I went ahead and queued an unlock, just click below to confirm it's really you and you'll be back in. hxxp://beaconridge-confirm-unlock.net Marcus, Help Desk",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Confirm SSO migration,SSO migration in progress. Confirm your account to complete the transfer: hxxp://pharmnet-sso-migrate.net Auto-generated message.,synthetic_llm_batch2
Phishing Email,ehr_login_alert,VPN Access Policy Update - Reconfirmation Needed,Remote access policy has been updated to require reconfirmation of VPN credentials every 90 days. Your reconfirmation window closes this Friday. Please complete it to avoid losing remote access to the claims system. hxxp://summit-vpn-reconfirm.com Network Operations Center,synthetic_llm_batch2
Phishing Email,ehr_login_alert,Directory Sync Error on Your Account,A sync error between our staff directory and the scheduling system left your account in an unverified state. Please confirm your details below so your shifts display correctly. hxxp://cascade-directory-confirm.net IT Security Team,synthetic_llm_batch2
Phishing Email,ehr_login_alert,Your password expires tomorrow,"Quick reminder, your login expires tomorrow. Update it here before then so you're not stuck waiting on IT in the morning: hxxp://willowcreek-pw-update.net",synthetic_llm_batch2
Phishing Email,ehr_login_alert,HIPAA Access Review: Verification Required by End of Week,"As part of our annual HIPAA access review, we are asking all staff with access to patient records to re-verify their credentials through the secure link below. This review helps us confirm that access levels remain appropriate and that no accounts have been compromised. Please complete this by end of week; unverified accounts will be temporarily suspended pending manual review. hxxp://harborview-hipaa-verify.net Compliance & Security Office",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Was this you logging in from a new laptop?,"Hi, we noticed a login to your account from a laptop we don't have on file. If you recently got a new device, just confirm below and we'll add it to your trusted list. If not, let's get your password changed right away. hxxp://pinecrest-device-confirm.org Sandra, IT Help Desk",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Complete Your Migration Setup Today,"Your clinic's records system migration is scheduled to finish tonight. To avoid losing access tomorrow morning, please complete your new login setup before 6 PM today using the link below. hxxp://valleywomens-migration-setup.com EHR Vendor Support",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Account locked - unlock here,Too many failed attempts. Unlock your account now: hxxp://tricounty-unlock-now.net,synthetic_llm_batch2
Phishing Email,ehr_login_alert,Re-enroll your MFA device this week,"Please re-enroll your MFA device sometime this week, our authentication provider changed and old enrollments won't carry over. Reply if you need help walking through it. Systems Administrator",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Register for Encrypted Patient Messaging,All providers are being moved to our new encrypted messaging platform for patient communications. Please register using the link below before your next scheduled patient message goes out. hxxp://cedarpoint-encrypted-register.net Portal Support Team,synthetic_llm_batch2
Phishing Email,ehr_login_alert,Verify account - required,Verification required for continued access. hxxp://beaconridge-verify-req.net No reply needed after completion.,synthetic_llm_batch2
Phishing Email,ehr_login_alert,Wanted to give you a heads up about the audit,"Hey, just a heads up that the audit team flagged a few pharmacy accounts including yours for a quick review, nothing to worry about but they do need you to confirm your info within a couple days. hxxp://pharmnet-audit-confirm.net Marcus",synthetic_llm_batch2
Phishing Email,ehr_login_alert,SSO rollout - action needed,Your account requires action to complete the SSO rollout. hxxp://summit-sso-action.com Complete within 3 business days.,synthetic_llm_batch2
Phishing Email,ehr_login_alert,Quick note on the new logout timer,"Heads up, the system now logs you out after 15 min of no activity instead of an hour. Just a heads up so you're not surprised, nothing you need to do.",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Your Account Will Be Deactivated,"Our system shows no login activity from your account in over 60 days. Per office policy, it will be automatically deactivated in 5 days unless you verify continued need for access. hxxp://willowcreek-verify-active.net Compliance Office",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Face ID stopped working? Here's the fix,"If Face ID stopped working for the notes app after the update, you'll need to re-enroll it here: hxxp://harborview-faceid-reenroll.net Takes like 20 seconds. Priya, IT",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Remote Access Reconfirmation - Deadline Approaching,"This is a reminder that remote access reconfirmation for all staff using the VPN to review therapy notes from home is due by the end of this month. Accounts not reconfirmed will lose remote access starting the 1st, requiring an in-person IT visit to restore. Please complete the reconfirmation at your earliest convenience. hxxp://pinecrest-vpn-reconfirm.org Network Operations Center",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Login from unknown device,Unknown device login detected on your account. Confirm or secure your account: hxxp://valleywomens-device-alert.net,synthetic_llm_batch2
Phishing Email,ehr_login_alert,We Found a Duplicate Account Under Your Login,"During a routine cleanup, we found what appears to be a duplicate account tied to your email. To avoid any mix-up with your visit notes, please confirm which account is correct using the link below. hxxp://tricounty-duplicate-confirm.net Portal Support Team",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Don't forget - password change due today,"Just a reminder your password change is due today, don't want you locked out before your afternoon reads. Quick link: hxxp://ridgeline-pw-change-today.net Sandra",synthetic_llm_batch2
Phishing Email,ehr_login_alert,Immediate Action Required: Account Re-Verification,Your account has been flagged for immediate re-verification due to a security policy change effective today. Please complete verification within the next 3 hours to avoid interruption to your access to treatment plans. hxxp://cedarpoint-immediate-verify.net IT Security Team,synthetic_llm_batch2
Phishing Email,ehr_login_alert,Reauthorize Mobile App Access,"Following a required app update, all users need to reauthorize mobile access to the clinical app. This only needs to be done once and takes under a minute. hxxp://beaconridge-mobile-reauth.com EHR Vendor Support",synthetic_llm_batch2
Phishing Email,ehr_login_alert,MFA re-enrollment required,MFA re-enrollment required to keep access. hxxp://pharmnet-mfa-reenroll.net Expires in 48 hours.,synthetic_llm_batch2
Phishing Email,ehr_login_alert,Your calendar stopped syncing - easy fix,"Noticed your review calendar stopped syncing with the claims queue. Should be a quick fix, just re-grant permission here: hxxp://summit-calendar-fix.net Let me know if it's still off after that. Priya",synthetic_llm_batch2
