email_type,subcategory,subject,body,source
Phishing Email,it_password_reset,Eastgate Urgent Care Staff Portal - Verification Needed,"Hello, our staff portal recently migrated to a new authentication system. To complete your migration and avoid losing access, please verify your login within 24 hours. This step is required for all clinical and administrative staff. hxxp://eastgate-portalmigration.net/verify IT Transition Team",synthetic_llm_batch12
Phishing Email,it_password_reset,Northstar Behavioral Services - Password Policy Update,"As part of our updated password policy, minimum complexity requirements have changed. You'll be prompted to update your password automatically the next time you log in, no action needed from you right now. This is just an informational heads up. Thanks, IT Department",synthetic_llm_batch12
Phishing Email,it_password_reset,critical: account access at risk,"your account access is at risk of being suspended due to a flagged security event. resolve this now to avoid disruption to your workflow: hxxp://resolve-now-urgent.net time sensitive, please don't ignore",synthetic_llm_batch12
Phishing Email,it_password_reset,Bellview Insurance Group - Confirm Your Identity,Our fraud prevention team has requested identity confirmation for several employee accounts following an internal audit. Please confirm your identity through the secure link below within 3 business days to avoid a temporary account freeze. hxxp://bellview-idconfirm.org/audit Fraud Prevention & IT Security,synthetic_llm_batch12
Phishing Email,it_password_reset,Summit Orthopedic Group - Two Failed Login Attempts,"We recorded two failed login attempts on your account this morning. If this was you and you've forgotten your password, you can reset it below. If this wasn't you, please reset immediately and notify IT. hxxp://summit-orthocare-reset.net",synthetic_llm_batch12
Phishing Email,it_password_reset,Harborview Community Clinic: Account Review Complete - Action Needed,"Following our scheduled account review, we found your login has not been updated in over 180 days, which exceeds our policy window. Please update your password within the next two weeks to remain compliant with clinic security standards. This is a routine, low-priority request. hxxp://harborview-accountreview.net/update",synthetic_llm_batch12
Phishing Email,it_password_reset,your acct needs a quick reset - pharmacy system update,"hey, pharmacy system's getting an update this weekend and everyone needs to reset passwords beforehand so nothing breaks monday. quick link below, only takes a sec: hxxp://pharmsys-update-reset.net thx",synthetic_llm_batch12
Phishing Email,it_password_reset,Pinecrest Senior Care - Third-Party Vendor Security Notice,"This notice is being sent on behalf of Pinecrest Senior Care by our identity verification partner, TrustBridge Auth. Your account was included in a routine cross-reference check against known compromised credential lists. Please update your password as a precaution. There is no indication your account was specifically targeted. hxxp://trustbridge-precaution.net/update",synthetic_llm_batch12
Phishing Email,it_password_reset,unauthorized access attempt - respond immediately,"We detected an unauthorized access attempt on your account 12 minutes ago from a device located outside the country. Your account has been temporarily restricted. To restore full access, verify your identity now: hxxp://restore-access-now.net/verify Any delay may extend the restriction period.",synthetic_llm_batch12
Phishing Email,it_password_reset,Tom here - MFA thing before you head out,"hey before end of day can you re-register your MFA device? IT's rolling out the new system tonight and old registrations won't carry over. link's below, 2 minutes tops. hxxp://mfa-reenroll-tonight.net -tom",synthetic_llm_batch12
Phishing Email,it_password_reset,Cascade Health Partners - Employee Portal Password Expiry,"This is a courtesy reminder that your Employee Portal password will expire in 5 days. To avoid interruption to your access, please update it before the expiration date using the link below. hxxp://cascade-portal-expiry.net/update Human Resources & IT",synthetic_llm_batch12
Phishing Email,it_password_reset,RE: RE: password reset link (please use this one),"sorry for the earlier confusion, the last link was wrong. here's the correct one for your password reset, sorry for the mix up: hxxp://correct-reset-link.net -front desk",synthetic_llm_batch12
Phishing Email,it_password_reset,St. Agnes IT Security: Confirmed Data Exposure Match,"We are writing to inform you that your work email address was confirmed as part of a third-party data exposure affecting several vendors we work with. While there is no evidence your hospital account was accessed, we strongly recommend resetting your password immediately as a precautionary measure. Please also avoid reusing this password on any other accounts. hxxp://stagnes-exposure-response.net/reset Information Security Office",synthetic_llm_batch12
Phishing Email,it_password_reset,Willowmere Family Clinic - Scheduled Password Reset Window,Please note that all staff passwords will be reset automatically this coming weekend as part of a scheduled security maintenance window. You will receive a temporary password by text message; no action is required from you before then beyond confirming your current phone number is correct at the link below. hxxp://willowmere-numbercheck.net,synthetic_llm_batch12
Phishing Email,it_password_reset,final notice - reset your password today,This is the final notice. Your account will be disabled at midnight if the password reset is not completed. Click here now to avoid disruption: hxxp://midnight-deadline-reset.net,synthetic_llm_batch12
Phishing Email,it_password_reset,Ashford General - IT wants to confirm something with you,"Hi, could you give IT a call or reply here confirming you still have access to your registered phone number? We're updating our verification records ahead of a security rollout next month and want to make sure everything's current before then. No urgency, whenever works for you. Regards, Information Security Office",synthetic_llm_batch12
Phishing Email,it_password_reset,Golden Valley Medical Group - Compromised Vendor Alert,"One of our third-party scheduling vendors experienced a security incident that may have exposed staff login credentials used to access their integration. Out of caution, we're asking all staff who use the scheduling portal to reset their main network password as well, since some employees reuse passwords across systems. hxxp://goldenvalley-vendoralert.net/reset IT Security",synthetic_llm_batch12
Phishing Email,it_password_reset,quick heads up before the weekend,"just a heads up, saw your account flagged in this week's security sweep. nothing urgent, but when you get a chance this week could you reset your password? link below. hxxp://weeklysweep-reset.net thanks, have a good one",synthetic_llm_batch12
Phishing Email,it_password_reset,Meridian Health Insurance - Password Reuse Detected,"Our security tooling detected that your current password may match one previously exposed in a public breach involving an unrelated service. For your protection, please choose a new, unique password for your Meridian account within the next 7 days. hxxp://meridian-reusedetect.net/newpassword",synthetic_llm_batch12
Phishing Email,it_password_reset,Corner Drug Pharmacy - Immediate Compliance Action,Attention: your account has failed our latest compliance scan due to an outdated password that does not meet current DEA-aligned security standards for controlled substance record access. You must update your password today to retain access to controlled substance logs. Failure to comply may be reported to the compliance office. hxxp://cornerdrug-compliancescan.net/comply,synthetic_llm_batch12
Phishing Email,it_password_reset,Lakeview Behavioral Health - Friendly Password Nudge,"Just a friendly nudge that it's been a while since you last updated your password. No pressure, but our security team recommends refreshing it every few months. Whenever you have a free minute: hxxp://lakeview-friendlynudge.net",synthetic_llm_batch12
Phishing Email,it_password_reset,Vantage Health Plan - Identity Provider Migration Attachment,Attached please find the migration guide for our new identity provider rollout. Please follow the steps in the attachment to reset your password and complete your migration before the old system is retired next month. [Attachment: IDP_Migration_Guide.pdf] IT Transition Office,synthetic_llm_batch12
Phishing Email,it_password_reset,Priya again - sorry to keep bugging you about this,"hi, sorry to follow up again, but the access review team needs your confirmation link clicked before they can close out your file this quarter. shouldn't take more than a minute: hxxp://medvault-access-review.org/confirm thanks for your patience with this -priya",synthetic_llm_batch12
