email_type,subcategory,subject,body,source
Safe Email,prescription_ready,Card on File Will Be Charged at Pickup,Just a heads up that the payment card on file will be charged $12.50 for your copay when you pick up your prescription today. Let us know if you'd like to use a different card. CVS Health Pharmacy Services,synthetic_llm_batch21
Safe Email,prescription_ready,You're All Set for Text Notifications,"Thanks for opting in, you'll now receive text updates when your prescriptions are ready. You can manage or turn off these notifications any time from your account settings. Kaiser Permanente Pharmacy Services",synthetic_llm_batch21
Safe Email,prescription_ready,Refill Called In by Your Doctor's Office,"Your doctor's office called in an approval for your refill this morning, and it's already filled and waiting for you at the counter. Riverside Hospital Pharmacy",synthetic_llm_batch21
Safe Email,prescription_ready,Last Day to Pick Up Before Return to Stock,Just a friendly reminder that tomorrow is the last day to pick up your ready prescription before it's returned to stock per pharmacy policy. Let us know if you need us to hold it longer. Good Neighbor Pharmacy,synthetic_llm_batch21
Safe Email,prescription_ready,Flu Shot Season Bundle Ready,"We noticed you're due for both a flu shot and a refill this month, so we've bundled them together for a single easy visit. Everything is ready whenever you'd like to stop in. Publix Pharmacy Services",synthetic_llm_batch21
Safe Email,prescription_ready,This Week's Pharmacy Digest,"Here's what's new this week: extended weekend hours starting Saturday, a reminder about our medication sync program, and your current refill status showing ready for pickup. Kroger Health Pharmacy",synthetic_llm_batch21
Safe Email,prescription_ready,New Pharmacy Hours Starting Next Month,"Starting next month our hours will shift slightly to 8 AM to 7 PM on weekdays. In the meantime, your current prescription is ready under our regular hours. Sunrise Family Pharmacy",synthetic_llm_batch21
Safe Email,prescription_ready,Holiday Hours and Your Prescription Status,"We'll have modified hours this coming holiday weekend, details are on our website. Your prescription is ready now if you'd like to pick it up before the holiday. Meijer Pharmacy",synthetic_llm_batch21
Safe Email,prescription_ready,Rx Transferred Back to Local Pharmacy,"As requested, we transferred your prescription from mail order back to our local pharmacy and it's ready for pickup here whenever you're ready. Central Valley Pharmacy Group",synthetic_llm_batch21
Safe Email,prescription_ready,Family Prescriptions Ready Together,"All three prescriptions for your household are ready together this week, so you can pick everything up in one trip if that's easier. Piedmont Health Pharmacy",synthetic_llm_batch21
Safe Email,prescription_ready,Discount Card Applied Successfully,"Good news, the discount card you added to your profile was applied successfully and brought your cost down on this fill. Your prescription is ready for pickup. Good Neighbor Pharmacy",synthetic_llm_batch21
Safe Email,prescription_ready,Provider Approved Your Refill via Portal,"Your provider approved your refill request through the patient portal this morning, and it's already filled and waiting for you. OptumRx Specialty Pharmacy",synthetic_llm_batch21
Safe Email,prescription_ready,Auto-Refill Paused as Requested,"This confirms we've paused automatic refills on your account as you requested. Just reach out whenever you'd like to resume, no rush on our end. Express Scripts Home Delivery",synthetic_llm_batch21
Safe Email,prescription_ready,New Medication Ready - Counseling Recommended,"Since this is a new medication for you, we'd recommend a quick chat with our pharmacist at pickup to go over how to take it, but it's entirely optional. It's ready now. Lakeside Compounding Pharmacy",synthetic_llm_batch21
Safe Email,prescription_ready,Your Trial Supply Is Ready,"Your provider ordered a 30-day trial supply to start, which is ready for pickup now. We can discuss a longer-term refill once you've had a chance to try it. Mercy Medical Center Pharmacy",synthetic_llm_batch21
Safe Email,prescription_ready,Refrigerated Medication Ready - Please Pick Up Soon,"Your medication requires refrigeration, so we'd appreciate it if you could pick it up within the next day or two to make sure it stays at the right temperature. Harborview Medical Pharmacy",synthetic_llm_batch21
Safe Email,prescription_ready,Insurance Plan Change Processed,"We've updated your account to reflect your new insurance plan, and your prescription is ready for pickup at the adjusted rate under your new coverage. BlueCross Pharmacy Benefits",synthetic_llm_batch21
Safe Email,prescription_ready,Weekend Hours Reminder,Just a reminder that we're open Saturday from 9 AM to 5 PM this weekend if you'd like to pick up your ready prescription then instead of during the week. Northgate Drug Store,synthetic_llm_batch21
Safe Email,prescription_ready,Your Prescription Is Ready a Day Early,"Good news, your prescription finished processing a day ahead of schedule and is ready for pickup now if you'd like to grab it early. Walgreens Community Pharmacy",synthetic_llm_batch21
Safe Email,prescription_ready,Specialty Medication Ready for Pickup,"Your specialty medication has arrived and completed our quality check, it's ready for pickup at the specialty counter. Please bring your ID as usual. UPMC Pharmacy Services",synthetic_llm_batch21
Safe Email,prescription_ready,Text From Your Pharmacy: Rx Ready,"Rx ready for pickup at Rite Aid, Main St location. Open until 9pm today. Reply here or call the pharmacy with any questions. Rite Aid Pharmacy Team",synthetic_llm_batch21
Safe Email,prescription_ready,Reminder: Refill Available Anytime This Month,"This is just a routine reminder that your monthly refill is available to pick up any time that works for your schedule this month, no deadline pressure on our end. PharmaCare Direct",synthetic_llm_batch21
Safe Email,prescription_ready,Prescription Ready After Pharmacist Review,"Our pharmacist reviewed your new prescription alongside your other medications and everything looks good, it's ready for pickup now. Central Valley Pharmacy Group",synthetic_llm_batch21
Safe Email,prescription_ready,Your Order Is Packed and Ready to Ship,"Your mail order prescription is packed and will ship out today, you should receive tracking information within the next few hours. Thanks for your patience. HealthPartners Mail Order Pharmacy",synthetic_llm_batch21
Safe Email,prescription_ready,"Two Prescriptions Ready, One Still Processing","Two of your three prescriptions are ready for pickup now, the third is still being verified with your insurance and we'll follow up once it's ready too. Humana Pharmacy Solutions",synthetic_llm_batch21
