email_type,subcategory,subject,body,source
Phishing Email,cme_training,Quick note - training deadline moved up,"Hey team, heads up that the harassment prevention training deadline got moved up to this Wednesday because of a policy change. Sorry for the short notice! Please knock it out when you get a chance so you're not flagged. Link here: hxxp://hr-training-quicklink.com Thanks, HR Learning Team",synthetic_llm_batch14
Phishing Email,cme_training,URGENT - complete before shift tonight,"Please complete the new medication safety module before your shift tonight, it's a hard requirement from the pharmacy director as of this morning. Should only take 15 minutes. hxxp://med-safety-urgent.net Pharmacy Operations",synthetic_llm_batch14
Phishing Email,cme_training,Cybersecurity Awareness Training - New Format,"We've moved cybersecurity awareness training to a new platform this year. All staff need to re-register and complete the updated module, previous completions do not carry over. Please register by the end of the month. hxxp://cyber-awareness-register.com IT Security Training Team",synthetic_llm_batch14
Phishing Email,cme_training,Your license renewal training is flagged incomplete,"State board records synced with our system show your license renewal training as incomplete. To avoid a hold being placed on your renewal application, please complete the outstanding hours within 10 days. hxxp://license-renewal-training.org Medical Staff Office",synthetic_llm_batch14
Phishing Email,cme_training,Second Notice: Documentation Standards Course,This is a second notice regarding the updated clinical documentation standards course. Staff who have not completed this by next Friday will be required to attend an in-person makeup session instead. Complete online here: hxxp://doc-standards-course.net Clinical Documentation Improvement Team,synthetic_llm_batch14
Phishing Email,cme_training,Training Certificate Needs Re-Verification,"Due to a system migration, all previously issued training certificates need to be re-verified through the new portal. This is a one-time step, please log in and confirm your records within the next two weeks. hxxp://certificate-reverify.com Learning Management Office",synthetic_llm_batch14
Phishing Email,cme_training,Fwd: Mandatory training - please complete asap,"Forwarding this along, apparently everyone needs to finish the new patient privacy module before the end of the month or IT will lock department accounts. Not sure why the short timeline but wanted to make sure you saw it. hxxp://privacy-module-complete.net Office Manager",synthetic_llm_batch14
Phishing Email,cme_training,Attached: Outstanding Training Roster for Your Team,Attached is the current outstanding training roster for your direct reports. Please review and ensure everyone on the list completes their assigned modules by the compliance deadline noted in the document. Outstanding_Training_Roster.xlsx Learning & Development,synthetic_llm_batch14
Phishing Email,cme_training,Compliance Hold Notice - Training Incomplete,A compliance hold has been placed on your account pending completion of the required annual compliance training. This affects your ability to access certain clinical systems until resolved. Please complete the training immediately to lift the hold. hxxp://compliance-hold-resolve.net Compliance Office,synthetic_llm_batch14
Phishing Email,cme_training,Reminder from your training coordinator,"Hi, this is Denise from the training office, just wanted to send a friendly reminder that your infection prevention module is still showing incomplete in our system. No rush, but please try to get to it in the next week or two when you have time. hxxp://infection-prevention-lms.org Denise Okafor, Training Coordinator",synthetic_llm_batch14
Phishing Email,cme_training,Pharmacy Staff: DEA Training Update Required,All pharmacy staff handling controlled substances must complete the updated DEA compliance training by the end of this week. This is required for continued access to the controlled substance dispensing system. hxxp://dea-pharmacy-training.net Pharmacy Compliance Team,synthetic_llm_batch14
Phishing Email,cme_training,Insurer Staff: Annual Fraud Awareness Course Due,"As part of our annual compliance program, all claims-handling staff must complete the fraud awareness course by month end. Staff who have not completed the course will be excluded from processing new claims until finished. hxxp://fraud-awareness-course.com Special Investigations Unit Training",synthetic_llm_batch14
Phishing Email,cme_training,"Short module, quick favor","Hi, could you knock out the new consent-to-treat documentation module this week? Compliance flagged a few of us as behind and I'd rather not have it come up again in the meeting. Link is here: hxxp://consent-doc-module.net Thanks, Front Office Supervisor",synthetic_llm_batch14
Phishing Email,cme_training,Training Portal Migration - Action Required by Friday,We are migrating to a new training portal this Friday. Any incomplete modules in the old system will not transfer automatically. Please complete or download your progress before the cutover to avoid having to restart. hxxp://portal-migration-action.net IT Learning Systems,synthetic_llm_batch14
Phishing Email,cme_training,Overdue Notice: New Employee Orientation Modules,Our records indicate you still have two orientation modules outstanding from your onboarding. These are required before you can be added to the regular schedule. Please complete them within 3 days. hxxp://orientation-modules-complete.net Human Resources,synthetic_llm_batch14
Phishing Email,cme_training,Confidential: Peer Review Training Assignment,You've been assigned to this quarter's peer review committee and need to complete the confidential peer review process training before the first meeting next week. Please complete promptly as materials are time-sensitive. hxxp://peer-review-training.org Medical Staff Office,synthetic_llm_batch14
Phishing Email,cme_training,Radiology Staff - Equipment Safety Recert Due,All radiology staff are due for equipment safety recertification this month. Please complete the online module and bring your certificate to the next department meeting. hxxp://radiology-safety-recert.net Radiology Department Manager,synthetic_llm_batch14
Phishing Email,cme_training,Quick heads up on the new charting training,"Just a heads up that IT is rolling out the new charting workflow training this week, apparently it's required before the system update goes live Monday. Grab it when you can. hxxp://charting-workflow-training.com Clinical Systems Team",synthetic_llm_batch14
Phishing Email,cme_training,Your account will be flagged - training incomplete,This is an automated notice. Your employee record will be flagged for review if the required annual ethics and compliance training is not completed within 72 hours. Please complete it now to avoid the flag. hxxp://ethics-compliance-flag.net Compliance Automation System,synthetic_llm_batch14
Phishing Email,cme_training,Reminder: Telehealth Platform Training Session,"Just a reminder that the mandatory telehealth platform training is scheduled for later this week. If you can't attend the live session, please complete the recorded version linked below before your next telehealth shift. hxxp://telehealth-training-session.net Telehealth Program Office",synthetic_llm_batch14
Phishing Email,cme_training,Hospital-Wide: New Sepsis Protocol Training,"Following a recent quality review, all clinical staff must complete the updated sepsis protocol training within one week. This supersedes the previous protocol training and is being tracked for Joint Commission compliance. hxxp://sepsis-protocol-training.org Quality & Patient Safety",synthetic_llm_batch14
Phishing Email,cme_training,Insurance Staff: New Regulatory Update Course,A new regulatory update course covering this year's changes to claims processing requirements is now available and mandatory for all adjusters. Please complete before the new regulations take effect next month. hxxp://regulatory-update-course.com Compliance Training Division,synthetic_llm_batch14
Phishing Email,cme_training,Reminder: your recertification exam window closes soon,"This is a reminder that your recertification exam access window closes in five days. If you have not scheduled or completed the exam, please do so now to avoid losing your current certification standing. hxxp://recert-exam-window.net Certification Board Liaison Office",synthetic_llm_batch14
Phishing Email,cme_training,Please complete before Friday's audit,We have an internal audit Friday and your training file needs to be current before then. Could you finish the outstanding module today or tomorrow? Appreciate it. hxxp://audit-training-check.net Office Administrator,synthetic_llm_batch14
Phishing Email,cme_training,New Hire Compliance Checklist - Items Outstanding,Your new hire compliance checklist still shows two outstanding items related to mandatory training. Please complete these before your 90-day review to avoid a delay in your benefits eligibility confirmation. hxxp://new-hire-checklist.org Human Resources Onboarding Team,synthetic_llm_batch14
Phishing Email,cme_training,Clinic Staff: Updated Consent Form Training,All front desk and clinical staff need to complete a short training on the newly updated patient consent forms before they go into effect next Monday. Please complete this week. hxxp://consent-form-training.net Practice Manager,synthetic_llm_batch14
Phishing Email,cme_training,Attention: Training compliance below threshold,Department-wide training compliance has fallen below the required threshold this quarter. Please complete any outstanding assigned modules as soon as possible to help bring the department back into compliance. hxxp://department-compliance-status.com Department Compliance Liaison,synthetic_llm_batch14
Phishing Email,cme_training,Your annual skills fair sign-up and pre-training,"Registration for the annual skills fair is open, and there's a short pre-training module required before you can attend any of the hands-on stations. Please complete it ahead of the event date. hxxp://skills-fair-pretraining.net Clinical Education Office",synthetic_llm_batch14
Phishing Email,cme_training,URGENT - board requires proof of completion today,"The state board is requesting proof of completed continuing education by end of day today for a small number of providers, yours is one of them. Please complete and download your certificate immediately. hxxp://board-proof-completion.net Medical Staff Office",synthetic_llm_batch14
Phishing Email,cme_training,Reminder: Fire Safety Drill Prep Module,A short prep module for next week's building-wide fire safety drill has been assigned to all staff. Please complete it before the drill date so you know your evacuation route and responsibilities. hxxp://fire-safety-prep.org Facilities & Safety,synthetic_llm_batch14
Phishing Email,cme_training,Insurance Adjusters: HIPAA Business Associate Training,"As business associates handling PHI, all adjusters must complete the annual HIPAA business associate training by the deadline noted in your dashboard. Non-completion may affect your continued access to claims systems. hxxp://ba-hipaa-training.net Privacy Compliance Team",synthetic_llm_batch14
Phishing Email,cme_training,Following up on your outstanding module,"Hi, following up since our system still shows the wound care documentation module as incomplete for you. If you've already finished it, please disregard, otherwise here's the link again for convenience. hxxp://wound-care-module.net Clinical Education",synthetic_llm_batch14
Phishing Email,cme_training,Attached: this quarter's required reading and quiz,Attached is this quarter's required policy reading along with a short quiz that needs to be completed and returned by the end of the month. Quarterly_Policy_Review.pdf Compliance Department,synthetic_llm_batch14
Phishing Email,cme_training,Reminder: your onboarding training portal closes soon,"Just a note that your new-hire onboarding training portal access closes 30 days after your start date. Please make sure any remaining modules are finished before then, after which you'd need IT to reopen it. hxxp://onboarding-portal-access.net HR Learning Team",synthetic_llm_batch14
Phishing Email,cme_training,Notice: Your CE hours submission is under review,Your recently submitted continuing education hours are under review due to a discrepancy with our records. Please log in and resolve the discrepancy within 7 days to avoid a delay in your license renewal processing. hxxp://ce-hours-review.org Continuing Education Office,synthetic_llm_batch14
Phishing Email,cme_training,Quick one - can you finish the safety quiz today?,"Sorry for another reminder, but could you finish the annual safety quiz today if possible? We're trying to close out the department's compliance numbers before the report goes out tomorrow. hxxp://safety-quiz-today.net Thanks, Department Coordinator",synthetic_llm_batch14
Phishing Email,cme_training,Mandatory Update: Patient Handoff Communication Training,"Following a recent incident review, a mandatory training on standardized patient handoff communication has been assigned to all clinical staff. Please complete within one week as this is being tracked by the quality committee. hxxp://handoff-communication-training.net Patient Safety Office",synthetic_llm_batch14
