email_type,subcategory,subject,body,source
Phishing Email,patient_referral,Meridian Health Insurance - Case Referral,Meridian Health Insurance is referring a case management file for a member who has been assigned to your practice for coordinated care. Please review the attached case summary. Meridian_CaseReferral.zip,synthetic_llm_batch16
Phishing Email,patient_referral,Dr. Delgado's Referral - See Attached,Dr. Rosa Delgado has referred a patient your way and asked that you review the attached notes ahead of their first appointment with your office. Delgado_Referral_Notes.zip,synthetic_llm_batch16
Phishing Email,patient_referral,QuickCare Urgent Clinic - Follow-Up Referral,QuickCare Urgent Clinic saw a patient over the weekend who needs follow-up with your practice. Attached are the visit notes and recommended next steps. QuickCare_FollowUpReferral.zip,synthetic_llm_batch16
Phishing Email,patient_referral,Please Confirm Receipt of Referral Packet,Please confirm receipt of the referral packet sent yesterday for a mutual patient. The attached file has everything needed to schedule the consult. ReferralPacket_ReceiptConfirm.zip,synthetic_llm_batch16
Phishing Email,patient_referral,Dr. Mensah - Consult Request Attached,"Dr. Kwame Mensah is requesting a consult for a patient with a complex history, attached are the relevant records along with a brief case summary. Mensah_ConsultRequest.zip",synthetic_llm_batch16
Phishing Email,patient_referral,Discharge Planning - Patient Handoff Notes,Discharge Planning is sending over handoff notes for a patient being released later this week. Please review the attached documentation ahead of their follow-up with your office. DischargePlanning_HandoffNotes.zip,synthetic_llm_batch16
Phishing Email,patient_referral,Referral Packet Attached - Please Review When Able,"Attached is the referral packet for a patient who mentioned your practice as their preferred provider. No urgent timeline here, just review when you're able. ReferralPacket_WhenAble.zip",synthetic_llm_batch16
Phishing Email,patient_referral,Front Desk - Chart Request Fulfilled,"Hi, this is the front desk following up on the chart request from earlier this week, the file is attached. Let us know if anything looks incomplete. ChartRequest_Fulfilled_0087.zip",synthetic_llm_batch16
Phishing Email,patient_referral,Delta Health Insurance - Provider Referral Notice,Delta Health Insurance Group is notifying your practice of a new provider referral assignment for a member requiring coordinated specialist care. Attached is the referral summary. DeltaHealth_ProviderReferral.zip,synthetic_llm_batch16
Phishing Email,patient_referral,Referral for Review - hxxp://referral-secure-portal.net,A referral for a mutual patient has been uploaded to our secure provider portal. Please log in to review the full case file before your scheduled consult. hxxp://referral-secure-portal.net/case/8834,synthetic_llm_batch16
Phishing Email,patient_referral,Chart Notes Ready for Pickup - hxxp://chart-notes-view.org,The chart notes you requested are now ready for viewing through our provider access system. Please use the link below to review them ahead of the patient's visit. hxxp://chart-notes-view.org/notes/2291,synthetic_llm_batch16
