email_type,subcategory,subject,body,source
Phishing Email,it_password_reset,Multi-Factor Authentication Update Required,"As part of our ongoing security improvements, all staff must re-register their MFA device by end of week. Accounts that have not completed re-registration will be locked out starting Monday. Register here: hxxp://mfa-register-now.com IT Helpdesk",synthetic_llm_batch1
Phishing Email,it_password_reset,Your Password Was Changed - Was This You?,"We noticed your network password was changed today at 2:14 AM. If you did not make this change, click below immediately to secure your account and reverse the change before it affects your access to clinical systems. hxxp://reverse-password-change.net Network Security Team",synthetic_llm_batch1
Phishing Email,cme_training,Overdue: Mandatory HIPAA Compliance Training,Our records indicate you have not completed the mandatory annual HIPAA compliance training. This training is overdue and must be completed by end of day to remain in compliance with hospital policy. Failure to complete may result in restricted system access. Start Training: hxxp://compliance-training-now.org Compliance Office,synthetic_llm_batch1
Phishing Email,cme_training,Final Notice: Complete Your CME Credits,This is a final reminder that your continuing medical education credits for this cycle are due and currently incomplete. Please log in to the training portal to complete your remaining modules before your license renewal is affected. hxxp://cme-portal-login.net Medical Staff Office,synthetic_llm_batch1
Phishing Email,cme_training,New Mandatory Training Assigned - Due Today,A new mandatory training module on patient data privacy has been assigned to you and is due today. Please complete it as soon as possible to avoid a compliance flag on your employee record. Access here: hxxp://training-access-portal.com Learning Management System,synthetic_llm_batch1
Phishing Email,patient_referral,Urgent Referral - Please Review Attached Chart Notes,"Dr. Adeyemi has referred a patient to your clinic for further evaluation and asked that you review the attached chart notes before their appointment tomorrow. Please open the attached document at your earliest convenience. See attached: PatientChart_Referral.zip Front Desk, Lakeside Medical Group",synthetic_llm_batch1
Phishing Email,patient_referral,Consult Request - Time Sensitive,We have a time-sensitive consult request for a shared patient. Please review the attached referral packet and confirm availability for a follow-up appointment within the next 48 hours. Referral_Packet_Confidential.zip Care Coordination Team,synthetic_llm_batch1
Phishing Email,patient_referral,Discharge Summary Requires Your Review,Attached is the discharge summary for a mutual patient that requires your review and sign-off before transfer of care can be finalized. Please open and respond by tomorrow morning. Discharge_Summary_9921.zip Hospital Transitions of Care Team,synthetic_llm_batch1
Phishing Email,executive_impersonation,Quick Favor,"Hi, are you at your desk? I need you to handle something for me discreetly before my meeting starts. I need to send a payment to a vendor and I'm traveling with no access to my laptop. Can you purchase gift cards and send me the codes? I'll explain and reimburse you later today. Thanks, Sent from my iPhone",synthetic_llm_batch1
Phishing Email,executive_impersonation,Confidential - Need This Done Today,"I'm in back to back meetings all day and can't take calls. I need you to process an urgent wire transfer to a new vendor before end of business. I'll send the account details shortly, please keep this between us for now until the contract is finalized. Reply to confirm you can handle this.",synthetic_llm_batch1
Phishing Email,executive_impersonation,Are you available right now?,"I need your help with something time sensitive and I can't get through on your desk phone. Please reply to this email as soon as you see it, it's regarding an urgent payment that needs to go out before 3pm today. Don't loop in anyone else yet.",synthetic_llm_batch1
Phishing Email,pharmacy_prescription,Your Prescription Refill Could Not Be Processed,We were unable to process your recent prescription refill due to a billing issue with your insurance on file. Please update your payment information within 24 hours or your refill request will be automatically canceled. Update Now: hxxp://rx-refill-update.net Pharmacy Services,synthetic_llm_batch1
Phishing Email,pharmacy_prescription,Controlled Substance Prescription Verification Needed,A recent prescription for a controlled substance requires additional identity verification per new DEA guidelines before it can be filled. Please verify your identity using the secure link below to avoid delay in pickup. hxxp://rx-identity-verify.com Central Pharmacy Verification Team,synthetic_llm_batch1
Phishing Email,pharmacy_prescription,Unusual Prescription Activity Detected,"Our system flagged unusual activity on a prescription associated with your patient ID. To prevent a hold on future refills, please confirm your account details immediately. hxxp://prescription-account-check.net Pharmacy Fraud Prevention Unit",synthetic_llm_batch1
Safe Email,appointment_reminder,Appointment Reminder: Tomorrow at 10:30 AM,"Hello, this is a reminder that you have an appointment scheduled with Dr. Osei tomorrow, March 14th, at 10:30 AM at the Eastside Family Clinic. Please arrive 15 minutes early to complete check-in. If you need to reschedule, call the front desk at (555) 213-4477. See you soon, Eastside Family Clinic",synthetic_llm_batch1
Safe Email,appointment_reminder,Your Upcoming Visit - Confirmation,"This confirms your upcoming appointment with the cardiology department on the 22nd at 2:00 PM. Please bring your insurance card and a list of current medications. If you have any questions before your visit, feel free to call our office during business hours. Thank you, Riverside Cardiology",synthetic_llm_batch1
Safe Email,appointment_reminder,Reminder: Annual Physical Scheduled,"Just a friendly reminder that your annual physical is coming up next Tuesday at 9:00 AM with Dr. Nwachukwu. No fasting is required for this visit. If anything changes on your end, just give us a call to reschedule. Take care, Maple Grove Primary Care",synthetic_llm_batch1
Safe Email,lab_results_genuine,Your Lab Results Are Now Available,"Hello, your recent lab results have been posted to your patient portal. You can view them by logging into your account at your convenience. If you have any questions about your results, please schedule a follow-up appointment or send a message through the portal. Best, Community Health Lab Services",synthetic_llm_batch1
Safe Email,lab_results_genuine,Test Results Update,"Your bloodwork from last week's visit has come back and everything looks within normal range. Dr. Fatoki has reviewed the results and no follow-up is needed at this time unless your symptoms change. Feel free to reach out if you have questions. Regards, Internal Medicine Associates",synthetic_llm_batch1
Safe Email,lab_results_genuine,Results Posted to Your Chart,"This is a courtesy notice that your recent imaging results have been added to your chart and reviewed by your provider. No action is needed on your end unless you'd like to discuss the findings, in which case you're welcome to schedule a visit. Thank you, Radiology Department",synthetic_llm_batch1
Safe Email,insurance_eob,Explanation of Benefits for Your Recent Visit,"Your explanation of benefits for the visit on the 5th has been processed and is now available for review in your member portal. This is not a bill. If you have questions about your coverage, our member services line is available Monday through Friday. Thank you, HealthFirst Insurance",synthetic_llm_batch1
Safe Email,insurance_eob,Claim Processed - No Action Needed,"We wanted to let you know that your recent claim has been processed and paid according to your plan benefits. You can view the full breakdown in your online account. No action is required from you at this time. Sincerely, Member Services Team",synthetic_llm_batch1
Safe Email,insurance_eob,Your Recent Claim Summary,"Attached is a summary of the claim we recently processed on your behalf for your visit last month. Your out of pocket responsibility was $25, consistent with your plan's copay structure. Let us know if you have any questions. Thanks, Claims Department",synthetic_llm_batch1
Safe Email,it_policy_update,Reminder: Annual Password Update Window Opens Monday,"As part of our routine security schedule, the annual password update window opens Monday. You'll be prompted to update your password the next time you log in during that week. No action is needed before then. Thanks, IT Department",synthetic_llm_batch1
Safe Email,it_policy_update,Scheduled System Maintenance This Weekend,"Please be aware that the EHR system will be undergoing scheduled maintenance this Saturday from 1 AM to 4 AM. Access may be intermittent during this window. We recommend saving any in-progress work before the maintenance begins. Thank you for your patience, IT Operations",synthetic_llm_batch1
Safe Email,it_policy_update,Updated Remote Access Policy,"We've updated our remote access policy to reflect new device requirements for staff working off-site. Please review the updated policy document on the intranet when you have a chance. No immediate action is required. Regards, Information Security Team",synthetic_llm_batch1
Safe Email,vendor_routine,Invoice #55210 for Your Records,"Hi, please find attached the invoice for last month's supply order for your records. Payment terms remain net 30 as usual. Let us know if you have any questions about the order. Thanks, Accounts Receivable, Northgate Medical Supply",synthetic_llm_batch1
Safe Email,vendor_routine,Order Confirmation and Delivery Schedule,"Thank you for your recent order. This confirms the items listed will be delivered to your facility by the end of next week. Your account manager will follow up if there are any changes to the schedule. Best regards, Fulfillment Team",synthetic_llm_batch1
Safe Email,vendor_routine,Quarterly Statement Attached,"Attached is your quarterly account statement showing all transactions for the past three months. Everything appears to be in order on our end. Please reach out if you notice any discrepancies. Thank you for your continued partnership, Accounts Team",synthetic_llm_batch1
Safe Email,password_reset_confirmed,Your Password Was Successfully Changed,"This confirms that the password for your account was successfully changed just now. If you made this change, no further action is needed. If you did not request this change, please contact the IT helpdesk directly at extension 4420. Thanks, IT Support",synthetic_llm_batch1
Safe Email,password_reset_confirmed,Password Reset Confirmation,"You're all set, your password has been updated successfully. You can now log back in using your new credentials. If you run into any trouble, our helpdesk is available during business hours. Thanks, Systems Administration",synthetic_llm_batch1
Safe Email,password_reset_confirmed,Account Security Update Complete,"Just confirming that the security update you requested for your account, including your new password, has been completed successfully. No further steps are needed on your part. Thank you, IT Security",synthetic_llm_batch1
Safe Email,cme_training_genuine,New Training Module Assigned,"A new training module on updated documentation standards has been assigned to you in the learning portal. You have 30 days to complete it at your own pace. Log in whenever it's convenient to get started. Thanks, Learning and Development",synthetic_llm_batch1
Safe Email,cme_training_genuine,CME Credit Confirmation,"This confirms that your recent CME credits from the conference you attended have been recorded and applied to your current cycle. You can view your updated credit total in your provider portal. Regards, Medical Education Office",synthetic_llm_batch1
Safe Email,cme_training_genuine,Upcoming Training Session Reminder,"Just a reminder that the optional training session on new charting workflows is happening next Thursday at noon in the main conference room. Lunch will be provided. Hope to see you there, Clinical Education Team",synthetic_llm_batch1
Safe Email,referral_genuine,Referral for Shared Patient - Follow Up,"Hi Dr. Bello, I'm referring a patient to your clinic for a follow-up evaluation. I'll have my office send over the relevant chart notes through our secure referral system today. Please let me know if you need anything else in the meantime. Best, Dr. Achebe",synthetic_llm_batch1
Safe Email,referral_genuine,Care Coordination Update,"Wanted to give you a quick update on our shared patient's care plan following their recent visit. Everything is progressing as expected. I'll send a full summary through the secure messaging system by end of week. Thanks, Care Coordination",synthetic_llm_batch1
Safe Email,referral_genuine,Discharge Summary Sent Through Secure Portal,"The discharge summary for the patient we discussed has been uploaded to the secure provider portal for your review. Let me know if you have any questions once you've had a chance to look it over. Regards, Hospital Transitions Team",synthetic_llm_batch1
Safe Email,internal_announcement,This Month's Staff Newsletter,"Here's what's new this month: two new physicians joining the cardiology team, updated parking arrangements starting next week, and a reminder about the upcoming staff appreciation lunch. Full details are on the intranet. Have a great week, Communications Team",synthetic_llm_batch1
Safe Email,internal_announcement,Facilities Update: Elevator Maintenance,"Just a heads up that the east wing elevator will be out of service for maintenance this Wednesday. Please use the west wing elevator or stairs during this time. Thanks for your patience, Facilities Management",synthetic_llm_batch1
Safe Email,internal_announcement,Reminder: Flu Shot Clinic This Week,"The annual staff flu shot clinic is happening this Thursday and Friday in the main lobby from 8 AM to 4 PM. No appointment needed, just stop by during your break. Stay healthy, Employee Health Services",synthetic_llm_batch1
Safe Email,prescription_ready,Your Prescription Is Ready for Pickup,"Good news, your prescription refill is ready for pickup at our pharmacy location. We're open until 8 PM today if you'd like to stop by. Let us know if you'd prefer delivery instead. Thanks, Main Street Pharmacy",synthetic_llm_batch1
Safe Email,prescription_ready,Refill Reminder,"This is a friendly reminder that your prescription is due for a refill in the next few days. You can request it through the app or give us a call and we'll have it ready. Thank you, Pharmacy Team",synthetic_llm_batch1
Safe Email,prescription_ready,Prescription Transferred Successfully,"Your prescription has been successfully transferred to our pharmacy as requested. It will be ready for pickup within 24 hours. Let us know if you have any questions in the meantime. Best, Riverside Pharmacy",synthetic_llm_batch1
