email_type,subcategory,subject,body,source
Phishing Email,lab_results,Second Attempt: Please Review Flagged Result,"This is our second attempt to reach you regarding a flagged result that still needs your review. The patient has already called once asking about their results, so we'd appreciate a quick look today if possible. hxxp://chen-clinic-secondattempt.net",synthetic_llm_batch6
Phishing Email,lab_results,Pathology Case Requires Attention Before Tumor Board,This pathology case is scheduled for discussion at Thursday's tumor board and requires your sign-off before the meeting so the full report can be included in the packet. Please complete this by end of day Wednesday. hxxp://coastal-tumorboard-signoff.net,synthetic_llm_batch6
Phishing Email,lab_results,Reminder from the lab,Reminder: you have a result waiting. hxxp://truelab-notify.net/reminder,synthetic_llm_batch6
Phishing Email,lab_results,Provider Action Requested — Result Older Than Expected SLA,"This result has now exceeded our internal service-level agreement for provider turnaround and requires your action to avoid further delay in patient communication. We understand providers are busy, but ask that you prioritize this within the next 24 hours. hxxp://meadowbrook-sla-alert.net Lab Operations",synthetic_llm_batch6
Phishing Email,lab_results,Attached: pathology slides review request,Attached are the digital pathology slides for the case we spoke about on rounds. Could you review and send your interpretation back by tomorrow? Slide_Scan_Case1187.zip Thanks for the quick turnaround on this.,synthetic_llm_batch6
Phishing Email,lab_results,Notice: Result Requires Co-Signature Before Discharge,A pending lab result requires physician co-signature before the patient can be formally discharged from our care coordination program. Please complete this today if possible so we can close out the episode. hxxp://pinecrest-discharge-cosign.net,synthetic_llm_batch6
Phishing Email,lab_results,Follow-up on prior result notice,"Following up on the result notice sent earlier this week — we haven't seen any activity on your end yet. If you've already reviewed it through another channel, no need to reply, otherwise please take a look when you have a chance. hxxp://staugustine-followup.net",synthetic_llm_batch6
Phishing Email,lab_results,Whenever you get a chance — nothing urgent,No rush on this one at all — just a routine result sitting in your queue whenever you get around to it. hxxp://meridianlab-portal.net/routine,synthetic_llm_batch6
Phishing Email,lab_results,Escalation: Unacknowledged Critical Result,"This critical result notification was first sent 90 minutes ago and remains unacknowledged. Per hospital escalation policy, if no acknowledgment is received within the next 30 minutes this will be escalated to the charge nurse and department chief. hxxp://lakeshore-escalation.net/ack",synthetic_llm_batch6
Phishing Email,lab_results,Lab requesting confirmation of provider on record,"Before we can release this result, our system needs confirmation that you are still the provider of record for this patient. Please confirm through the link below so we can proceed with releasing the report. hxxp://crestview-provider-confirm.net",synthetic_llm_batch6
Phishing Email,lab_results,Draft report ready for your comments,"The draft pathology report is ready for your comments before we finalize it. Take your time, but we'd like to finalize by end of week if possible. hxxp://whitfield-draftreport.net",synthetic_llm_batch6
Phishing Email,lab_results,"Two results, one flagged — please prioritize","You have two results in queue, one of which has been flagged by the automated review system. We'd recommend prioritizing the flagged one this afternoon if your schedule allows. hxxp://northstar-prioritize.net",synthetic_llm_batch6
Phishing Email,lab_results,Overdue: Please Complete Result Sign-Off Today,"This sign-off is now overdue according to our internal tracking. Please complete it today — if you're unable to, let the front office know so we can arrange coverage. hxxp://redwood-overdue-signoff.net",synthetic_llm_batch6
Phishing Email,lab_results,Just checking in on this result,"Hi! Just checking in to see if you had a chance to look at the result we sent over last week. No pressure, just following up. hxxp://biopath-checkin.net",synthetic_llm_batch6
Phishing Email,lab_results,Immediate Physician Review Required — Patient Awaiting Callback,"The patient is currently on hold waiting for a callback regarding this result, and our care coordinator cannot release any information until a physician has reviewed and signed off. Please review the attached report as soon as possible. Result_Urgent_Review.pdf Care Coordination Team",synthetic_llm_batch6
