email_type,subcategory,subject,body,source
Phishing Email,executive_impersonation,Important - time sensitive,"This can't wait until I'm back Monday. Please purchase 5 Visa gift cards at $50 each for a physician recruitment gift, send me the codes as soon as you get them, I'll cover the cost when I'm back.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Can you help,"I'm mid case and can't step out. Need a quick payment sent to our new supply vendor before their cutoff at 2pm, details coming in a follow up email shortly.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Question,"Do you still have access to process outgoing wires? I need one done today for a time sensitive vendor contract and can't reach the usual approver, she's out sick.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Handle this for me,"Need you to reissue a payment that bounced, same vendor, updated account number this time. I'll forward the new details, please process before end of business.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Not able to talk right now,"In back to back interviews all day for the new hire search. Can you take care of a small purchase for me, gift cards for the interview panel, $75 each x 3? I'll send you the list.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Following up on my last message,"Did you see my earlier note about the payment? I really need this done today, the vendor is threatening to pause our supply order otherwise.",synthetic_llm_batch18
Phishing Email,executive_impersonation,"Hey, need eyes on something","I'm traveling internationally this week and my usual card isn't working overseas. Can you cover a supplier deposit for me, I'll wire you back as soon as I land, should only be a day or two.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Please keep this between us,"We're finalizing a sensitive vendor switch and I don't want it discussed yet. Need a deposit sent today to lock in the new contract terms, I'll send the account details shortly.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Quick favor before my flight,"Boarding in 15. Can you grab 3 gift cards, $100 each, for a last minute thank you gift? I'll pay you back the second I land, promise.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Urgent - client waiting,"Client is on hold waiting for confirmation of payment. Can you push through a rush transfer today, I'll send the account info now, please action as soon as it comes through.",synthetic_llm_batch18
Phishing Email,executive_impersonation,From my personal email,"Using my personal account since our system is acting up. Need you to process a vendor payment today, details to follow, please treat this as time sensitive.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Reaching out again,"Sent this earlier but wanted to follow up in case it got buried. Still need that payment sent before end of day, let me know if there's an issue on your end.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Need this quietly handled,"There's a personnel matter I'm handling off the books for now. Need a payment issued to a departing employee before word gets out, please keep it between us until I brief HR properly.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Can you step in for me,"I'm unreachable most of today, surgery schedule is packed. My assistant usually handles this but she's out. Can you process an equipment deposit, $3,200, before the vendor's deadline at 4pm?",synthetic_llm_batch18
Phishing Email,executive_impersonation,"Short notice, I know","Apologies for the late ask. Need gift cards purchased for a donor appreciation event tonight, $500 total across a few cards, can you get it sorted and send me the codes?",synthetic_llm_batch18
Phishing Email,executive_impersonation,Please action ASAP,"This needs to go out before the bank closes today. I'll send the wire details in the next email, please treat as priority, thank you for handling this on short notice.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Checking in,"Any update on the transfer I asked about? Client's getting anxious and I'm stuck in meetings until at least 5, appreciate you pushing this through.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Need your help discreetly,"There's a billing dispute I'm resolving quietly with a vendor before it escalates. Need a goodwill payment sent today, I'll explain the full context when things settle down.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Are you able to process a payment today,"I know this is unusual but I need a rush payment sent to a new consultant we're bringing on. Details to follow, please treat as confidential for now.",synthetic_llm_batch18
Phishing Email,executive_impersonation,From the conference,"Wifi here is spotty so email might be delayed on my end. If you get this, please handle the vendor payment I mentioned yesterday, should just need a quick confirmation from you.",synthetic_llm_batch18
Phishing Email,executive_impersonation,"Important, please read","I need you to update the banking details on file for one of our recurring vendor payments. New account info attached in my next message, please make the change before the next payment run.",synthetic_llm_batch18
Phishing Email,executive_impersonation,"Hey, one more thing","Almost forgot, can you also grab a couple gift cards for the new hire welcome packets while you're at it? Same as the ones from last time, I'll reimburse everything together.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Need this done before I land,"In the air in about an hour, no signal after that. Please get the payment out before then if you can, I'll confirm once I'm back on the ground.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Sensitive matter,"Handling something delicate with a former business partner, need a settlement payment processed quietly today. I'll walk you through the details once it's done, appreciate your discretion.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Reaching out from a colleague's phone,"My phone died so I'm borrowing one to send this. Need that payment handled today if possible, sorry for the odd number this is coming from.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Following up urgently,"This is my third note today, I know you're busy but this really can't slip. Please get the transfer out before 3, the vendor is threatening to hold our shipment.",synthetic_llm_batch18
Phishing Email,executive_impersonation,One more ask,"Also need you to update my direct deposit for this pay period, switching banks and want to make sure it lands correctly. Details in the next email.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Time sensitive - please read now,"I need immediate help with a payment before our vendor's cutoff. I'm stuck in a room with no cell signal for the next two hours, please handle this without waiting for me to confirm.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Can we keep this off the radar for now,"Working through a personnel exit that hasn't been announced yet. Need a final payment issued today, please don't discuss with the wider team until I brief everyone properly.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Emergency request,"Family emergency, I'm heading to the airport now. Can you cover an urgent vendor payment for me today, I'll sort out the details with you once I've landed and settled.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Please prioritize this,"I know you have a full plate but this needs to jump the queue. Vendor payment, time sensitive, details coming in the next message, thank you for understanding.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Last thing before the weekend,"Trying to close this out before Friday. Need the payment sent today so we don't carry it into next week, appreciate you making this happen.",synthetic_llm_batch18
Phishing Email,executive_impersonation,Can you confirm receipt,"Just want to make sure my last email about the payment came through okay, our system's been glitchy today. Let me know you got it and I'll send the account details.",synthetic_llm_batch18
