email_type,subcategory,subject,body,source
Phishing Email,hr_benefits,Reimbursement Pending - Confirm Bank Details to Receive Funds,"Great news, your recent medical expense reimbursement of $284.50 has been approved. To deposit the funds directly, please confirm your banking details through our secure portal. hxxp://ivy-lane-reimburse.net Ivy Lane Pharmacy Benefits",synthetic_llm_batch8
Phishing Email,hr_benefits,Notice from Prairie View Hospital Payroll,"We are updating direct deposit records ahead of the next pay cycle. If your banking information has changed recently, please update it using the attached form to avoid a delayed or returned payment. See attached: DirectDeposit_UpdateForm.zip",synthetic_llm_batch8
Phishing Email,hr_benefits,Your Retirement Statement Requires Acknowledgment,"Beacon Family Practice retirement plan participants: your quarterly statement is ready, but per new compliance rules you must log in and acknowledge receipt within 5 days. hxxp://clearpath-benefits.net/statement-ack",synthetic_llm_batch8
Phishing Email,hr_benefits,Second Notice: Beneficiary Form Missing From Your File,This is a follow-up - we still don't have a current beneficiary form on file for your group life policy. Please complete the short form linked here so your coverage isn't affected. hxxp://benesecure-online.com/beneficiary-form2 Northfield Health System HR,synthetic_llm_batch8
Phishing Email,hr_benefits,Your Commuter Benefits Balance Is About to Expire,"Just a heads up, you have unused commuter benefit funds that expire at the end of the month. Log in and confirm your account to transfer or use the balance before it's forfeited. hxxp://workwell-benefits.net/commuter Riverside Urgent Care Benefits",synthetic_llm_batch8
Phishing Email,hr_benefits,Confidential: Executive Bonus Payroll Adjustment,This is a confidential payroll adjustment for select staff regarding year-end bonus processing. Please verify your account details so the adjustment can be applied correctly before the pay run closes tonight. hxxp://payroll-services-verify.net/bonus,synthetic_llm_batch8
Phishing Email,hr_benefits,Your Voluntary Life Insurance Requires Evidence of Insurability,Summit Health Insurers underwriting has requested additional health information to finalize your voluntary life coverage increase. Please complete the online questionnaire within 7 days or your requested coverage will be denied. hxxp://evidence-insurability.net,synthetic_llm_batch8
Phishing Email,hr_benefits,Please Re-Verify Your Address for W-2 Delivery,Tax season is coming up and we want to make sure your W-2 reaches you. Please confirm your current mailing address and the last four digits of your SSN here so we can update our records. hxxp://fairview-w2-verify.com Fairview Pharmacy Network Payroll,synthetic_llm_batch8
Phishing Email,hr_benefits,Employee Discount Program Account Locked,Your Elmwood Hospital employee discount account has been locked due to multiple failed login attempts. Unlock it by verifying your identity at the link below within 24 hours. hxxp://discount-unlock-verify.net,synthetic_llm_batch8
Phishing Email,hr_benefits,Short-Term Disability Claim Update Needed,Your short-term disability claim is on hold pending confirmation of your return-to-work date and updated banking information for continued payments. Please update at the secure link below. hxxp://benefitedge-verify.net/std-update,synthetic_llm_batch8
Phishing Email,hr_benefits,New HR Chatbot Rollout - Verify Your Employee Profile,"Willowbrook Family Clinic is launching an HR chatbot next week to help answer benefits questions faster. To set it up for you, we need you to verify a few profile details first. hxxp://peoplefirst-migrate.net/chatbot-setup",synthetic_llm_batch8
Phishing Email,hr_benefits,Your Retirement Plan Loan Repayment Is Overdue,"Our records show your 401k loan repayment is 30 days past due. To avoid the outstanding balance being treated as a taxable distribution, please update your payment info immediately. hxxp://totalrewards-connect.com/loan-repay St. Agnes Regional Hospital Benefits",synthetic_llm_batch8
Phishing Email,hr_benefits,Please Confirm You Received Your Open Enrollment Packet,"Just checking in - did you get a chance to review your open enrollment packet? If you haven't opened it yet, you can access a digital copy and confirm your elections here: hxxp://benesecure-online.com/packet-confirm",synthetic_llm_batch8
Phishing Email,hr_benefits,Your Paycheck Is On Hold Pending Identity Confirmation,"Due to a recent data migration, several paychecks including yours are on hold until identity is reconfirmed. Please complete the short verification form today to release your payment. hxxp://payroll-services-verify.net/hold-release Oakhaven Medical Center",synthetic_llm_batch8
Phishing Email,hr_benefits,Important: Changes to Your Prescription Drug Coverage,Meridian Health Insurance is updating prescription drug tiers for the new plan year. Please review and acknowledge the changes to your coverage before your next fill date. hxxp://meridian-benefits-pay.com/rx-update,synthetic_llm_batch8
Phishing Email,hr_benefits,Your Employer Contribution Was Rejected - Update Info,The employer match contribution to your retirement account was rejected due to outdated account information on file. Please update your details to receive this quarter's match. hxxp://clearpath-benefits.net/match-fix Cedar Valley Hospital,synthetic_llm_batch8
Phishing Email,hr_benefits,Benefits Fair Sign-Up and Profile Confirmation,"You're invited to this year's virtual benefits fair. To reserve your spot and receive personalized recommendations, please confirm your employee profile first. hxxp://workwell-benefits.net/fair-signup Lakeshore General Hospital HR",synthetic_llm_batch8
Phishing Email,hr_benefits,Your Life Insurance Policy Number Has Changed,"As part of a carrier transition, your group life insurance policy number has changed. Please log in to view your new policy details and confirm your information is correct. hxxp://benefitedge-verify.net/policy-change",synthetic_llm_batch8
Phishing Email,hr_benefits,Action Required: Unclaimed Wellness Reward,You have an unclaimed $75 wellness reward sitting in your account from last quarter. Claim it before it expires by verifying your identity at the link below. hxxp://totalrewards-connect.com/unclaimed-reward Sunrise Pediatric Clinic,synthetic_llm_batch8
Phishing Email,hr_benefits,Please Review Attached Updated Summary Plan Description,Attached is the updated Summary Plan Description reflecting recent changes to your medical and dental coverage. Please review at your convenience and reach out with any questions. See attached: SPD_Update_2026.zip TrueNorth Insurance Partners,synthetic_llm_batch8
Phishing Email,hr_benefits,Your Direct Deposit Failed - Immediate Action Needed,"Your most recent paycheck deposit was rejected by your bank. To avoid delay in receiving your funds, please re-enter your account and routing numbers as soon as possible. hxxp://payroll-services-verify.net/dd-failed",synthetic_llm_batch8
Phishing Email,hr_benefits,Confirming Your Spouse's Coverage Enrollment,We received a request to add your spouse to your medical plan but need one more piece of verification before it's finalized. Please confirm the details here within 48 hours. hxxp://benesecure-online.com/spouse-confirm Prairie View Hospital HR,synthetic_llm_batch8
Phishing Email,hr_benefits,Your Retirement Beneficiary Change Was Not Saved,It looks like your recent beneficiary change didn't save correctly in our system. Please re-submit your designation using the link below to make sure it's on file. hxxp://clearpath-benefits.net/beneficiary-resave,synthetic_llm_batch8
Phishing Email,hr_benefits,Time to Renew Your Voluntary Benefits Elections,"Ivy Lane Pharmacy staff, your voluntary benefits (accident, critical illness, hospital indemnity) are up for renewal. Log in to confirm or your elections will lapse at the end of the month. hxxp://workwell-benefits.net/voluntary-renew",synthetic_llm_batch8
Phishing Email,hr_benefits,Your Paystub Has a Discrepancy - Please Review,We noticed a discrepancy on your most recent paystub related to overtime hours. Please review and confirm the correction by responding through the secure form. hxxp://payroll-services-verify.net/paystub-review Beacon Family Practice,synthetic_llm_batch8
Phishing Email,hr_benefits,Benefits Enrollment Confirmation Failed to Send,It appears the confirmation email for your recent enrollment changes never went through. Please re-confirm your elections here to make sure everything is recorded correctly before the deadline tonight. hxxp://benefitedge-verify.net/reconfirm,synthetic_llm_batch8
Phishing Email,hr_benefits,Your Retirement Account Requires a Security Checkup,"As part of a routine account security checkup, please log in and verify your contact and beneficiary information is current. This takes less than five minutes. hxxp://totalrewards-connect.com/security-checkup Northfield Health System",synthetic_llm_batch8
Phishing Email,hr_benefits,Health Savings Account Debit Card Replacement Needed,"Your HSA debit card is expiring soon. To receive your replacement card without interruption, please confirm your current mailing address at the link below. hxxp://clearpath-benefits.net/hsa-card-replace Riverside Urgent Care",synthetic_llm_batch8
Phishing Email,hr_benefits,Please Sign Off on Updated Employee Handbook Benefits Section,The benefits section of the employee handbook has been updated for the new plan year. Please review the attached document and sign off to acknowledge you've read it. See attached: Handbook_Benefits_2026.zip,synthetic_llm_batch8
Phishing Email,hr_benefits,Your Tuition Reimbursement Request Needs a Follow-Up,We're processing your tuition reimbursement request but need your updated banking info to issue payment. Please provide it through the secure link so we can complete disbursement this week. hxxp://benesecure-online.com/tuition-reimb Summit Health Insurers,synthetic_llm_batch8
Phishing Email,hr_benefits,Retirement Plan Consolidation Notice,"As part of consolidating retirement plan providers, all participants must confirm their account information by Friday to avoid a delay in fund transfers. hxxp://totalrewards-connect.com/consolidation Elmwood Hospital Benefits",synthetic_llm_batch8
Phishing Email,hr_benefits,Your Parental Leave Paperwork Is Missing a Signature,Congratulations again on your new addition! We noticed your parental leave paperwork is missing a signature on the payroll continuation section. Please e-sign it here so your leave pay isn't delayed. hxxp://benefitedge-verify.net/leave-sign Meridian Health Insurance HR,synthetic_llm_batch8
